City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
267,zhigansk,66.7697,123.3711,-32.90999999999997,100,91,2.15,RU,1670286658
268,hernani,43.2662,-1.9762,12.140000000000043,80,20,1.79,ES,1670286659
269,kavaratti,10.5669,72.642,27.560000000000002,69,91,1.48,IN,1670286659
270,araceli,10.5529,119.9913,28.340000000000032,76,100,7.22,PH,1670286659
271,lagoa,39.05,-27.9833,15.970000000000027,78,100,11.69,PT,1670286660
272,poum,-20.2333,164.0167,27.510000000000048,79,100,6.06,NC,1670286660
273,itainopolis,-7.4469,-41.4783,28.200000000000045,51,91,2.89,BR,1670286661
274,asosa,10.0667,34.5333,17.860000000000014,42,17,1.64,ET,1670286661
275,palmer,42.1584,-72.3287,4.400000000000034,79,75,2.57,US,1670286468
276,nabire,-3.3667,135.4833,30.0,56,46,1.83,ID,1670286662
277,victoria,22.2855,114.1577,16.810000000000002,77,89,4.92,HK,1670286482
278,sisimiut,66.9395,-53.6735,1.1400000000000432,74,100,5.92,GL,1670286662
279,hervey bay,-25.2986,152.8535,25.720000000000027,64,0,4.11,AU,1670286663
280,vanavara,60.34,102.2797,-12.359999999999957,91,100,4.82,RU,1670286663
281,awbari,26.5921,12.7805,19.29000000000002,21,0,5.52,LY,1670286664
282,lehrte,52.3833,9.9667,2.75,92,100,2.27,DE,1670286664
283,christchurch,-43.5333,172.6333,19.07000000000005,67,20,10.8,NZ,1670286586
284,alcacer do sal,38.3733,-8.5144,12.220000000000027,97,80,1.41,PT,1670286665
285,olafsvik,64.8945,-23.7142,4.0400000000000205,74,22,0.81,IS,1670286666
286,cidreira,-30.1811,-50.2056,22.120000000000005,90,99,3.85,BR,1670286527
287,imeni karla libknekhta,51.6232,35.4775,-7.289999999999964,51,100,3.79,RU,1670286666
288,leh,34.1667,77.5833,-8.579999999999984,51,100,0.91,IN,1670286667
289,ilulissat,69.2167,-51.1,6.010000000000048,45,100,5.14,GL,1670286668
290,bambous virieux,-20.3428,57.7575,24.140000000000043,83,75,4.63,MU,1670286429
291,manavalakurichi,8.1333,77.3,24.650000000000034,79,100,2.86,IN,1670286668
292,alofi,-19.0595,-169.9187,26.939999999999998,83,75,4.12,NU,1670286425
293,abnub,27.2696,31.1511,14.520000000000039,69,0,4.77,EG,1670286669
294,chingola,-12.529,27.8838,16.090000000000032,92,100,1.66,ZM,1670286669
295,prestice,49.573,13.3335,3.0100000000000477,95,100,1.54,CZ,1670286670
296,bonthe,7.5264,-12.505,25.82000000000005,85,18,1.0,SL,1670286670
297,biak,-0.9131,122.8766,27.210000000000036,71,98,3.77,ID,1670286671
298,nizwa,22.9333,57.5333,17.650000000000034,66,0,0.73,OM,1670286671
299,buy,58.4786,41.53,-10.699999999999989,89,100,3.19,RU,1670286672
300,apac,1.9756,32.5386,17.930000000000007,82,100,1.81,UG,1670286672
301,krasnyy oktyabr,56.1167,38.8833,-9.20999999999998,84,100,2.95,RU,1670286673
302,tramore,52.1624,-7.1524,6.460000000000036,83,100,2.68,IE,1670286673
303,hobyo,5.3505,48.5268,25.82000000000005,84,98,8.34,SO,1670286674
304,kailua,21.4022,-157.7394,28.670000000000016,47,100,3.09,US,1670286432
305,channel-port aux basques,47.5702,-59.1367,1.0600000000000023,64,6,1.66,CA,1670286674
306,morondava,-20.2833,44.2833,24.590000000000032,79,45,1.64,MG,1670286480
307,scottsbluff,41.8666,-103.6672,-0.37999999999999545,74,0,3.09,US,1670286675
308,pak phanang,8.3511,100.202,26.010000000000048,84,100,4.02,TH,1670286676
309,jurm,36.8648,70.8342,2.5300000000000296,64,100,1.39,AF,1670286676
310,san patricio,28.017,-97.5169,23.980000000000018,82,49,5.66,US,1670286491
311,touros,-5.1989,-35.4608,25.99000000000001,74,0,5.94,BR,1670286677
312,korla,41.7597,86.1469,-5.259999999999991,44,100,2.03,CN,1670286677
313,quepos,9.4236,-84.1652,24.350000000000023,86,69,0.45,CR,1670286618
314,kawhia,-38.0651,174.8183,21.950000000000045,61,100,3.21,NZ,1670286678
315,port-gentil,-0.7193,8.7815,27.129999999999995,77,100,3.03,GA,1670286679
316,puyang,29.4603,119.8861,7.4500000000000455,83,91,1.59,CN,1670286679
317,piranshahr,36.701,45.1413,-0.06999999999999318,86,61,1.08,IR,1670286679
318,tuatapere,-46.1333,167.6833,12.100000000000023,59,55,3.01,NZ,1670286680
319,provideniya,64.3833,-173.3,0.20000000000004547,93,100,17.0,RU,1670286469
320,grand gaube,-20.0064,57.6608,24.220000000000027,81,100,0.89,MU,1670286680
321,shizunai,42.3339,142.3669,0.7000000000000455,53,80,0.94,JP,1670286475
322,okakarara,-20.5833,17.4333,19.07000000000005,17,29,4.23,NA,1670286681
323,washougal,45.5826,-122.3534,6.25,80,0,6.17,US,1670286500
324,san matias,-16.3667,-58.4,23.340000000000032,93,100,1.43,BO,1670286682
325,itacurubi del rosario,-24.5,-56.6833,24.760000000000048,69,87,1.96,PY,1670286682
326,belmonte,-15.8631,-38.8828,23.210000000000036,86,100,2.67,BR,1670286465
327,portobelo,9.55,-79.65,24.470000000000027,82,79,3.26,PA,1670286683
328,puerto colombia,10.9878,-74.9547,26.05000000000001,79,90,8.3,CO,1670286684
329,ha giang,22.8333,104.9833,15.970000000000027,85,97,0.55,VN,1670286684
330,qasigiannguit,68.8193,-51.1922,6.140000000000043,71,54,4.25,GL,1670286525
331,halifax,44.6453,-63.5724,2.900000000000034,79,2,1.34,CA,1670286479
332,petropavlovsk-kamchatskiy,53.0452,158.6483,-8.669999999999959,57,75,2.0,RU,1670286685
333,suruc,36.9761,38.425,9.850000000000023,71,12,1.04,TR,1670286685
334,omemee,44.299,-78.5599,4.270000000000039,66,75,2.06,CA,1670286686
335,chokurdakh,70.6333,147.9167,-39.71999999999997,100,38,1.95,RU,1670286686
336,zamora,-4.0692,-78.9567,18.430000000000007,95,33,1.81,EC,1670286686
337,yenagoa,4.9247,6.2642,25.210000000000036,90,70,1.61,NG,1670286687
338,ures,29.4333,-110.4,22.04000000000002,58,9,3.46,MX,1670286687
339,salalah,17.0151,54.0924,22.05000000000001,60,0,2.57,OM,1670286589
340,novosergiyevka,52.0934,53.6528,-14.919999999999959,91,15,2.09,RU,1670286688
341,barcelos,41.5388,-8.6151,12.180000000000007,85,90,1.81,PT,1670286430
342,isangel,-19.55,169.2667,31.060000000000002,74,20,1.54,VU,1670286507
343,moerai,-22.4333,-151.3333,25.260000000000048,79,100,5.15,PF,1670286689
344,marawi,7.9986,124.2928,24.870000000000005,73,100,1.14,PH,1670286689
345,beihai,21.4833,109.1,11.879999999999995,76,100,5.93,CN,1670286689
346,hasaki,35.7333,140.8333,6.270000000000039,85,100,10.35,JP,1670286523
347,jining,35.405,116.5814,0.1400000000000432,52,1,2.12,CN,1670286471
348,anchorage,61.2181,-149.9003,-0.07999999999998408,91,100,2.06,US,1670286536
349,port keats,-14.25,129.55,31.930000000000007,60,87,4.2,AU,1670286690
350,butia,-30.1197,-51.9622,20.200000000000045,91,9,2.68,BR,1670286691
351,miyako,39.6367,141.9525,4.75,73,100,1.14,JP,1670286691
352,acajutla,13.5928,-89.8275,25.5,71,44,1.12,SV,1670286691
353,the valley,18.217,-63.0578,26.170000000000016,70,7,7.73,AI,1670286692
354,kloulklubed,7.0419,134.2556,27.28000000000003,78,89,5.0,PW,1670286481
355,gambela,8.25,34.5833,23.930000000000007,66,12,1.46,ET,1670286692
356,camacha,33.0833,-16.3333,15.680000000000007,77,20,1.03,PT,1670286692
357,kalabo,-14.97,22.6814,21.02000000000004,73,94,3.4,ZM,1670286693
358,pokhara,28.2333,83.9833,13.230000000000018,26,0,2.38,NP,1670286470
359,bima,-8.4667,118.7167,29.670000000000016,71,90,0.87,ID,1670286693
360,jumla,29.2747,82.1838,3.5,17,0,2.28,NP,1670286467
361,nemuro,43.3236,145.575,-0.9699999999999704,49,0,3.84,JP,1670286694
362,eyl,7.9803,49.8164,24.29000000000002,71,71,6.94,SO,1670286694
363,rio grande,-32.035,-52.0986,20.060000000000002,86,0,3.97,BR,1670286673
364,tombouctou,20.0,-3.0,25.28000000000003,16,64,1.94,ML,1670286695
365,naze,28.3667,129.4833,15.510000000000048,69,99,7.6,JP,1670286517
366,sabang,5.8933,95.3214,26.760000000000048,76,98,3.5,ID,1670286695
367,yaan,7.3833,8.5667,23.590000000000032,20,17,1.52,NG,1670286696
368,bloomingdale,27.8936,-82.2404,22.920000000000016,79,100,0.0,US,1670286696
369,adrar,20.5022,-10.0711,22.760000000000048,29,39,0.49,MR,1670286696
370,bara,10.3744,10.7288,20.04000000000002,22,6,3.19,NG,1670286697
371,tougan,13.0667,-3.0667,26.54000000000002,24,100,3.64,BF,1670286697
372,henties bay,-22.116,14.2845,13.78000000000003,90,6,4.08,NA,1670286698
373,kasongo-lunda,-6.4667,16.8167,21.450000000000045,88,100,0.71,CD,1670286698
374,puerto madryn,-42.7692,-65.0385,25.470000000000027,27,45,12.97,AR,1670286486
375,hongjiang,27.11,109.9956,5.53000000000003,76,7,0.85,CN,1670286699
376,salinopolis,-0.6136,-47.3561,27.010000000000048,78,100,4.8,BR,1670286466
377,dukat,62.55,155.55,-26.48999999999998,97,100,1.94,RU,1670286699
378,cravo norte,6.3017,-70.2041,24.939999999999998,72,55,2.41,CO,1670286700
379,ambulu,-8.345,113.6058,27.170000000000016,75,100,0.51,ID,1670286700
380,bauska,56.4075,24.1906,-4.349999999999966,95,100,3.91,LV,1670286701
381,kemijarvi,66.7131,27.4306,-2.5299999999999727,93,100,5.81,FI,1670286701
382,jorochito,-18.05,-63.4333,25.02000000000004,40,95,2.06,BO,1670286701
383,rochegda,62.8,43.25,-10.479999999999961,95,100,3.31,RU,1670286702
384,siddipet,18.1,78.85,15.970000000000027,63,47,1.49,IN,1670286702
385,general pico,-35.6566,-63.7568,30.970000000000027,18,0,5.89,AR,1670286703
386,faranah,10.0404,-10.7434,22.939999999999998,77,83,1.04,GN,1670286703
387,yarmouth,41.7057,-70.2286,8.080000000000041,86,75,1.34,US,1670286566
388,laramie,41.3114,-105.5911,-1.6899999999999977,67,100,7.72,US,1670286552
389,mount isa,-20.7333,139.5,34.870000000000005,26,0,3.6,AU,1670286704
390,parrita,9.5201,-84.3225,24.360000000000014,87,52,1.07,CR,1670286704
391,alice springs,-23.7,133.8833,35.75,10,3,8.75,AU,1670286704
392,edmundston,47.3737,-68.3251,3.1299999999999955,63,0,7.2,CA,1670286705
393,nicoya,10.1483,-85.452,23.33000000000004,87,43,1.21,CR,1670286417
394,wamba,8.9333,8.6,20.970000000000027,18,1,2.12,NG,1670286705
395,sao gabriel da cachoeira,-0.1303,-67.0892,25.33000000000004,82,100,0.72,BR,1670286706
396,groningen,53.25,6.75,5.090000000000032,93,75,1.54,NL,1670286428
397,vostok,46.4856,135.8833,-14.879999999999995,85,71,2.62,RU,1670286706
398,lewisporte,49.2499,-55.0482,-0.15999999999996817,95,25,0.52,CA,1670286707
399,minot,48.2325,-101.2963,-12.879999999999995,61,100,1.54,US,1670286654
400,okahandja,-21.9833,16.9167,17.379999999999995,20,0,2.69,NA,1670286707
401,coahuayana,18.7333,-103.6833,24.590000000000032,86,14,0.8,MX,1670286708
402,a coruna,43.3713,-8.396,11.629999999999995,84,0,3.09,ES,1670286618
403,hidrolandia,-4.4081,-40.4378,26.980000000000018,53,39,3.11,BR,1670286708
404,camana,-16.6228,-72.7111,20.350000000000023,79,100,2.82,PE,1670286708
405,arroyo,41.6096,-4.7969,8.110000000000014,95,75,3.09,ES,1670286709
406,tual,-5.6667,132.75,28.24000000000001,70,88,3.78,ID,1670286709
407,nara,34.6851,135.8049,11.090000000000032,48,57,3.67,JP,1670286609
408,ancud,-41.8697,-73.8203,12.870000000000005,96,71,3.24,CL,1670286492
409,ngunguru,-35.6167,174.5,18.430000000000007,76,100,3.53,NZ,1670286710
410,talcahuano,-36.7167,-73.1167,16.82000000000005,77,0,5.14,CL,1670286657
411,alexandria,31.2156,29.9553,18.83000000000004,64,100,5.09,EG,1670286688
412,sharan,54.8167,54.0,-22.93999999999997,100,100,0.12,RU,1670286710
413,piriyapatna,12.3397,76.0992,16.230000000000018,96,10,1.4,IN,1670286711
414,qiqihar,47.3408,123.9672,-13.060000000000002,74,26,4.87,CN,1670286711
415,homewood,33.4718,-86.8008,18.660000000000025,97,100,1.54,US,1670286712
416,cassilandia,-19.1133,-51.7342,22.620000000000005,83,99,0.78,BR,1670286712
417,urmary,55.6789,47.944,-20.00999999999999,94,88,1.54,RU,1670286713
418,lumut,4.2323,100.6298,25.010000000000048,88,20,0.0,MY,1670286713
419,waipawa,-41.4122,175.5153,18.450000000000045,51,49,5.61,NZ,1670286713
420,hay river,60.8156,-115.7999,-28.00999999999999,69,40,5.14,CA,1670286503
421,berbera,10.4396,45.0143,23.100000000000023,76,6,2.46,SO,1670286714
422,ranong,9.9658,98.6348,24.960000000000036,87,99,3.36,TH,1670286714
423,port lincoln,-34.7333,135.8667,18.04000000000002,61,100,5.13,AU,1670286640
424,uray,60.1247,64.7758,-18.44999999999999,98,79,2.45,RU,1670286715
425,bansi,27.1833,82.9333,13.120000000000005,70,0,3.02,IN,1670286715
426,faya,18.3851,42.4509,11.060000000000002,77,2,1.69,SA,1670286522
427,lircay,-12.9896,-74.7205,8.580000000000041,78,99,2.32,PE,1670286716
428,black river,18.0264,-77.8487,23.08000000000004,75,0,3.69,JM,1670286716
429,zarinsk,53.7074,84.9493,-22.149999999999977,100,51,0.49,RU,1670286716
430,meulaboh,4.1363,96.1285,23.400000000000034,91,100,1.82,ID,1670286455
431,campo alegre,-9.7819,-36.3508,21.640000000000043,95,10,1.59,BR,1670286717
432,bay-khaak,51.1667,94.5,-29.089999999999975,91,82,0.4,RU,1670286717
433,liseleje,56.0053,11.9483,2.8700000000000045,91,100,0.89,DK,1670286718
434,bjornevatn,69.6672,29.9847,-3.2099999999999795,93,75,3.6,NO,1670286718
435,la ronge,55.1001,-105.2842,-25.879999999999967,76,75,1.03,CA,1670286428
436,anloga,5.7947,0.8973,27.260000000000048,83,40,4.45,GH,1670286470
437,kirovskiy,45.0917,133.5136,-10.939999999999998,76,4,3.21,RU,1670286719
438,singkang,2.1006,102.7994,25.620000000000005,88,26,0.83,MY,1670286719
439,santa cruz,-17.8,-63.1667,29.700000000000045,58,75,3.09,BO,1670286604
440,altay,47.8667,88.1167,-15.629999999999995,81,29,2.71,CN,1670286720
441,port augusta,-32.5,137.7667,26.439999999999998,29,100,2.19,AU,1670286720
442,eldorado,-23.7869,-54.2836,22.890000000000043,91,100,1.51,BR,1670286720
443,rocha,-34.4833,-54.3333,16.27000000000004,93,0,3.08,UY,1670286721
444,governador valadares,-18.8511,-41.9494,20.980000000000018,91,100,1.78,BR,1670286721
445,srivardhan,18.0333,73.0167,24.680000000000007,73,9,1.72,IN,1670286722
446,contamana,-7.3333,-75.0167,26.53000000000003,65,46,1.24,PE,1670286722
447,ugoofaaru,5.6667,73.0,26.710000000000036,79,100,4.58,MV,1670286723
448,jalalabad,34.4265,70.4515,12.360000000000014,37,22,0.64,AF,1670286723
449,aviles,43.5547,-5.9248,10.650000000000034,79,0,1.54,ES,1670286723
450,ardabil,38.2498,48.2933,-5.25,93,75,2.06,IR,1670286466
451,san ignacio,17.1561,-89.0714,20.700000000000045,94,0,1.4,BZ,1670286724
452,margate,51.3813,1.3862,8.160000000000025,83,91,3.13,GB,1670286725
453,nakusp,50.2499,-117.8023,-4.810000000000002,74,100,0.51,CA,1670286725
454,ilo,-17.6394,-71.3375,19.25,82,100,1.57,PE,1670286726
455,yamada,39.4667,141.95,3.8799999999999955,87,100,0.26,JP,1670286726
456,morant bay,17.8815,-76.4093,27.79000000000002,79,8,6.28,JM,1670286726
457,vicuna,-30.0319,-70.7081,25.980000000000018,51,0,0.26,CL,1670286727
458,la rioja,42.25,-2.5,0.8799999999999955,93,100,1.25,ES,1670286611
459,tazovskiy,67.4667,78.7,-9.529999999999973,94,100,6.16,RU,1670286728
460,arvika,59.6553,12.5852,-5.659999999999968,79,100,1.43,SE,1670286728
461,richards bay,-28.783,32.0377,20.640000000000043,81,95,5.62,ZA,1670286729
462,rapallo,44.3511,9.2297,12.230000000000018,95,47,1.7,IT,1670286729
463,kachug,53.9606,105.8817,-11.229999999999961,81,100,7.4,RU,1670286729
464,rorvik,64.8621,11.2373,3.0600000000000023,75,40,9.77,NO,1670286730
465,broken hill,-31.95,141.4333,23.04000000000002,27,92,1.39,AU,1670286730
466,iquique,-20.2208,-70.1431,19.02000000000004,71,85,1.05,CL,1670286731
467,orda,57.1951,56.9091,-20.859999999999985,100,73,1.62,RU,1670286731
468,murray bridge,-35.1167,139.2667,19.629999999999995,31,96,2.5,AU,1670286640
469,mahajanga,-15.7167,46.3167,25.010000000000048,94,20,1.03,MG,1670286732
470,kharela,25.55,79.8167,12.390000000000043,55,0,1.85,IN,1670286732
471,umm lajj,25.0213,37.2685,23.04000000000002,72,0,2.53,SA,1670286431
472,hirna,9.2167,41.1,13.890000000000043,42,7,1.47,ET,1670286733
473,kurilsk,45.2333,147.8833,-0.060000000000002274,57,80,6.13,RU,1670286733
474,waddan,29.1614,16.139,18.340000000000032,23,24,1.77,LY,1670286734
475,longkou,37.6508,120.3286,3.8100000000000023,43,0,6.14,CN,1670286734
476,saint-leu,-21.15,55.2833,23.480000000000018,75,100,1.63,RE,1670286735
477,cockburn town,21.4612,-71.1419,25.970000000000027,62,1,8.74,TC,1670286735
478,beyneu,45.3167,55.2,-6.359999999999957,75,100,3.57,KZ,1670286736
479,damoh,23.8333,79.45,13.170000000000016,60,0,1.66,IN,1670286736
480,lagos,6.5833,3.75,27.180000000000007,92,56,1.63,NG,1670286157
481,klaeng,12.7797,101.6483,23.700000000000045,79,16,3.14,TH,1670286737
482,wattegama,6.7989,81.4808,22.370000000000005,94,100,1.08,LK,1670286737
483,comodoro rivadavia,-45.8667,-67.5,20.920000000000016,30,69,12.35,AR,1670286452
484,tapes,-30.6733,-51.3958,22.700000000000045,78,100,4.72,BR,1670286738
485,port hardy,50.6996,-127.4199,2.1000000000000227,93,75,2.06,CA,1670286642
486,tamale,9.4008,-0.8393,27.840000000000032,26,67,2.43,GH,1670286739
487,puerto varas,-41.3195,-72.9854,15.120000000000005,100,100,1.03,CL,1670286739
488,kihei,20.785,-156.4656,29.010000000000048,73,20,4.63,US,1670286513
489,nova olinda do norte,-3.8881,-59.0942,23.230000000000018,89,70,1.33,BR,1670286740
490,chippewa falls,44.9369,-91.3929,-1.4399999999999977,76,100,5.14,US,1670286591
491,piraju,-23.1936,-49.3839,21.260000000000048,95,100,1.57,BR,1670286740
492,camalu,30.85,-116.0667,15.620000000000005,70,0,5.56,MX,1670286741
493,inuvik,68.3499,-133.7218,-21.579999999999984,54,75,6.17,CA,1670286741
494,santa maria,-29.6842,-53.8069,24.610000000000014,83,40,3.6,BR,1670286578
495,ferrol,43.4832,-8.2369,11.510000000000048,83,85,1.97,ES,1670286742
496,matara,5.9485,80.5353,23.600000000000023,89,100,1.8,LK,1670286742
497,charlestown,-32.95,151.6667,22.450000000000045,71,94,4.02,AU,1670286743
498,wanning,18.8003,110.3967,19.260000000000048,86,93,5.85,CN,1670286527
499,rybnaya sloboda,55.4613,50.1409,-15.810000000000002,97,100,1.11,RU,1670286744
500,baraboo,43.4711,-89.7443,1.660000000000025,84,100,2.57,US,1670286744
501,kinsale,51.7075,-8.5306,5.650000000000034,93,75,6.69,IE,1670286745
502,brae,60.3964,-1.353,5.470000000000027,64,97,10.65,GB,1670286745
503,kambam,5.2505,96.8629,25.82000000000005,80,72,2.25,ID,1670286746
504,isiro,2.7739,27.616,17.74000000000001,99,95,1.0,CD,1670286746
505,pavlodar,52.3,76.95,-26.109999999999985,70,100,2.0,KZ,1670286714
506,santa fe,-31.6333,-60.7,31.670000000000016,48,0,2.24,AR,1670286585
507,nyurba,63.2842,118.3319,-21.649999999999977,95,100,3.31,RU,1670286520
508,verkhnevilyuysk,63.4453,120.3167,-22.769999999999982,96,100,2.85,RU,1670286747
509,galesong,-5.3166,119.3661,27.010000000000048,70,96,2.35,ID,1670286747
510,buchanan,5.8808,-10.0467,25.400000000000034,87,100,1.28,LR,1670286748
511,pandan,14.0453,124.1694,27.510000000000048,72,100,3.78,PH,1670286748
512,bud,39.447,-86.1758,7.0400000000000205,73,100,3.19,US,1670286749
513,bilibino,68.0546,166.4372,-20.169999999999987,72,100,2.73,RU,1670286749
514,evensk,61.95,159.2333,-18.669999999999987,91,52,3.09,RU,1670286749
515,livingstonia,-10.606,34.1063,19.840000000000032,60,99,0.23,MW,1670286750
516,vestmanna,62.1564,-7.1664,2.5100000000000477,56,40,4.12,FO,1670286750
517,asau,46.4333,26.4,-1.4899999999999523,99,100,1.39,RO,1670286750
518,ambilobe,-13.2,49.05,23.379999999999995,86,9,1.03,MG,1670286458
519,bathsheba,13.2167,-59.5167,23.360000000000014,92,20,2.57,BB,1670286474
520,wuwei,37.9281,102.6414,-4.609999999999957,63,99,0.98,CN,1670286751
521,quimper,48.0,-4.1,3.32000000000005,93,100,3.6,FR,1670286752
522,dallas,32.7668,-96.7836,24.930000000000007,77,40,7.72,US,1670286315
523,bafq,31.6128,55.4107,6.150000000000034,60,12,1.28,IR,1670286752
524,constitucion,-35.3333,-72.4167,14.430000000000007,77,3,5.31,CL,1670286477
525,sivaki,52.6333,126.75,-21.70999999999998,98,92,0.52,RU,1670286753
526,mendeleyevsk,55.9082,52.2905,-17.269999999999982,100,97,0.66,RU,1670286753
527,zaysan,47.4667,84.8667,-18.119999999999976,89,86,1.2,KZ,1670286754
528,saint-augustin,51.226,-58.6502,-6.159999999999968,86,15,0.48,CA,1670286754
529,dudhani,17.3667,76.3667,18.640000000000043,53,8,3.53,IN,1670286754
530,lerik,38.7726,48.4128,-3.599999999999966,97,78,0.8,AZ,1670286755
531,havre-saint-pierre,50.2334,-63.5986,1.0,80,100,8.75,CA,1670286755
532,tigil,57.8,158.6667,-7.71999999999997,81,100,7.89,RU,1670286756
533,beni mazar,28.4962,30.8029,13.700000000000045,81,0,3.52,EG,1670286756
